URG Flag Count,Flow Duration,Label
1,4.700480365792417,0
0,5.6240175061873385,0
1,4.663439094112067,0
1,4.23410650459726,0
1,4.820281565605037,0
1,12.433889261051922,0
0,5.170483995038151,0
1,4.574710978503383,0
0,11.180162341077809,0
0,11.014341274848803,0
1,13.149988272016447,0
0,11.335221231911436,0
0,10.086975095970052,0
0,5.802118375377063,0
0,5.402677381872279,0
0,5.713732805509369,0
0,5.648974238161206,0
0,5.117993812416755,0
0,5.62040086571715,0
0,5.58724865840025,0
0,11.533061370056528,0
0,10.848443483624049,0
0,7.039660349862076,0
0,5.683579767338681,0
1,5.236441962829949,0
1,4.718498871295094,0
0,5.087596335232384,0
0,5.749392985908253,0
0,5.537334267018537,0
0,5.241747015059643,0
0,5.5093883366279774,0
0,5.564520407322694,0
0,5.62040086571715,0
0,10.142504453006628,0
0,10.160916581816888,0
0,5.231108616854587,0
0,5.247024072160486,0
0,11.025800091647431,0
0,11.02947178800009,0
0,5.673323267171493,0
0,5.438079308923196,0
0,5.58724865840025,0
0,5.552959584921617,0
0,5.560681631015528,0
0,5.298317366548036,0
0,5.545177444479562,0
0,5.579729825986222,0
0,5.293304824724492,0
0,5.991464547107982,0
0,10.111720491114584,0
0,5.771441123130016,0
0,5.572154032177765,0
0,11.00872782749446,0
0,5.525452939131784,0
0,5.736572297479192,0
0,5.605802066295998,0
0,5.783825182329737,0
0,5.777652323222656,0
0,6.150602768446279,0
0,5.808142489980444,0
0,5.817111159963204,0
0,5.493061443340548,0
0,5.71042701737487,0
0,15.426228650617892,0
0,15.440867094120309,0
0,15.42184485917574,0
0,15.421856695785188,0
0,5.087596335232384,0
0,5.493061443340548,0
0,5.337538079701318,0
0,5.768320995793772,0
0,10.838364485885965,0
0,5.541263545158426,0
0,10.832891923555666,0
0,5.655991810819852,0
0,5.545177444479562,0
0,5.537334267018537,0
0,11.524152208584695,0
0,10.840521645548185,0
0,11.642109923351054,0
0,5.087596335232384,0
0,5.231108616854587,0
0,11.528050502715296,0
0,4.976733742420574,0
0,13.894734776921135,0
0,11.01892418159454,0
0,5.3706380281276624,0
0,10.081508207028378,0
0,11.443157293015526,0
0,5.14166355650266,0
0,11.705750005157329,0
0,10.75239839707897,0
0,5.159055299214529,0
0,11.103633042027678,0
0,5.147494476813453,0
0,5.41610040220442,0
0,11.25507400247712,0
0,5.176149732573829,0
0,5.198497031265826,0
0,12.328077866316072,0
0,11.189381299547373,0
0,5.298317366548036,0
0,11.324364483386256,0
0,11.266282963367257,0
0,5.3230099791384085,0
0,5.159055299214529,0
0,5.159055299214529,0
0,11.00960494069001,0
0,10.098437369479557,0
0,10.931981336429777,0
0,10.079120121179288,0
0,5.521460917862246,0
0,10.802347242680604,0
0,5.3612921657094255,0
0,6.715383386334681,0
0,10.059679005711038,0
0,10.06607397975588,0
0,10.788349534906622,0
0,11.8277799994717,0
0,11.058369897608577,0
0,5.3230099791384085,0
0,5.755742213586912,0
0,5.7745515455444085,0
0,5.153291594497779,0
0,5.068904202220232,0
0,5.14166355650266,0
0,5.043425116919247,0
0,5.062595033026967,0
0,11.337297456316673,0
0,5.075173815233827,0
0,11.183295764710682,0
0,5.493061443340548,0
0,5.062595033026967,0
0,10.816472827401556,0
0,11.032370364222484,0
0,11.64603927041736,0
0,10.08292996857924,0
0,11.729076626407297,0
0,11.71792948527665,0
0,5.176149732573829,0
0,10.824885221778429,0
0,5.099866427824199,0
0,5.159055299214529,0
0,5.3706380281276624,0
0,11.011323835731767,0
0,5.117993812416755,0
0,5.468060141135132,0
0,5.049856007249537,0
0,11.61866290958141,0
0,5.0238805208462765,0
0,10.113424276363055,0
0,10.794214292279008,0
0,5.204006687076795,0
0,5.247024072160486,0
0,5.10594547390058,0
0,5.384495062789089,0
0,5.37989735354046,0
0,10.076137489633352,0
0,11.47532743455491,0
0,5.003946305945459,0
0,10.07886841165075,0
0,5.298317366548036,0
0,10.891615108028963,0
0,10.753531638591356,0
0,5.44673737166631,0
0,10.109077944602747,0
0,10.089178426799686,0
0,10.785952591926186,0
0,5.429345628954441,0
0,5.081404364984463,0
0,10.119928692790662,0
0,11.468179113557817,0
0,11.85220091178106,0
0,10.0820938830826,0
0,11.471196809557176,0
0,5.293304824724492,0
0,5.332718793265369,0
0,11.439494186884346,0
0,5.5053315359323625,0
0,5.332718793265369,0
0,5.068904202220232,0
0,10.075464117275091,0
0,11.02555591724058,0
0,5.247024072160486,0
0,5.631211781821365,0
0,11.114222442341186,0
0,10.784006018522136,0
0,10.094314502373797,0
0,5.41610040220442,0
0,10.356821765848482,0
0,10.0788264539022,0
0,11.247474441359769,0
0,10.746691329302752,0
0,11.163070072087155,0
0,10.078742533123364,0
0,5.840641657373398,0
0,11.479627179568714,0
0,10.077104668699937,0
0,5.204006687076795,0
0,5.225746673713202,0
0,5.700443573390686,0
0,11.026759932940609,0
0,11.015312172676373,0
0,5.293304824724492,0
0,10.100410324207257,0
0,5.198497031265826,0
0,10.129706370367266,0
0,5.049856007249537,0
0,10.71408437985122,0
0,10.834410706454594,0
0,10.068408594649917,0
0,5.170483995038151,0
0,5.351858133476067,0
0,10.080838442676662,0
0,10.809546113844034,0
0,10.134638955251866,0
0,5.187385805840755,0
0,5.645446897643238,0
0,10.17740026090191,0
0,11.17437106214469,0
0,10.077230753555211,0
0,10.074495349429808,0
0,10.088222860554016,0
0,10.083305979111964,0
0,10.081633737919605,0
0,5.298317366548036,0
0,11.01221517494533,0
0,10.787709534884778,0
0,5.3230099791384085,0
0,15.781706130915996,0
0,10.08355657427679,0
0,5.2832037287379885,0
0,11.078767629469402,0
0,5.111987788356544,0
0,10.137452342481922,0
0,5.455321115357702,0
0,5.135798437050262,0
0,5.288267030694535,0
0,5.117993812416755,0
0,10.088098154133554,0
0,12.039646091201382,0
0,10.112613312082134,0
0,10.137571043888672,0
0,10.78330100460001,0
0,11.13309886341707,0
0,5.14166355650266,0
0,5.187385805840755,0
0,10.086975095970052,0
0,10.095511884791469,0
0,10.77787236932699,0
0,11.771505655776348,0
0,5.176149732573829,0
0,10.239138023028598,0
0,11.31955913864352,0
0,5.480638923341991,0
0,11.775112790708064,0
0,5.231108616854587,0
0,12.109402040767309,0
0,6.959398512133975,0
0,10.084057576291276,0
0,5.976350909297934,0
0,10.787048459787364,0
0,5.58724865840025,0
0,12.038535262278875,0
0,16.814753013614382,0
0,11.017809134909417,0
0,11.253208692800149,0
0,5.365976015021851,0
0,5.53338948872752,0
0,11.944123294974,0
0,11.02849831505877,0
0,12.544218480903396,0
0,10.125029822483365,0
0,10.758243248292487,0
0,5.572154032177765,0
0,11.253403158312304,0
0,10.880176998358516,0
0,12.001572962174489,0
0,5.429345628954441,0
0,5.5093883366279774,0
0,11.947062250549504,0
0,5.278114659230518,0
0,11.0107456912291,0
0,11.370278364526383,0
0,11.096075797995423,0
0,5.147494476813453,0
0,5.1647859739235145,0
0,5.303304908059076,0
0,11.995289883914184,0
0,5.241747015059643,0
0,10.846186497686585,0
0,5.123963979403259,0
0,11.516598710336524,0
0,7.005789019253503,0
0,10.804380342230186,0
0,5.181783550292085,0
0,11.60992512588818,0
0,5.231108616854587,0
0,6.725033642166843,0
0,10.791502259058548,0
0,11.157335646355712,0
0,10.791131865820162,0
0,10.839953391346915,0
0,5.1647859739235145,0
0,11.60082644614469,0
0,10.103976413285531,0
0,5.834810737062605,0
0,11.033485452777471,0
0,11.0119016461765,0
0,5.857933154483459,0
0,5.14166355650266,0
0,11.008247571790472,0
0,10.77968519084384,0
0,5.187385805840755,0
0,12.006779889162637,0
0,5.676753802268282,0
0,11.03390530874075,0
0,10.093942609226804,0
0,10.98999352120919,0
0,5.293304824724492,0
0,11.857564264257835,0
0,10.08485031650177,0
0,11.013204620936344,0
0,12.334373507749246,0
0,5.19295685089021,0
0,5.19295685089021,0
0,11.005909242878186,0
0,5.214935757608986,0
0,5.384495062789089,0
0,5.10594547390058,0
0,11.002832905780068,0
0,10.08505882793938,0
0,15.57261336290466,0
0,5.181783550292085,0
0,5.209486152841421,0
0,15.67579294382335,0
0,5.081404364984463,0
0,10.764984132323145,0
0,11.026694888059618,0
0,10.073610001873083,0
0,12.300050119494625,0
0,5.327876168789581,0
0,5.37989735354046,0
0,10.84476353710419,0
0,10.137175317726008,0
0,5.3706380281276624,0
0,5.3981627015177525,0
0,10.75447146820963,0
0,11.358643109807486,0
0,5.298317366548036,0
0,5.337538079701318,0
0,10.07651606241849,0
0,5.147494476813453,0
0,5.8664680569332965,0
0,12.1187648609798,0
0,5.123963979403259,0
0,10.101395343782077,0
0,5.267858159063328,0
0,5.545177444479562,0
0,10.068747721401788,0
0,5.25227342804663,0
0,10.11920358802154,0
0,10.562431411754575,0
0,10.108304187157454,0
0,5.476463551931511,0
0,10.84957006921802,0
0,10.134718314032956,0
0,10.11098940786038,0
0,5.135798437050262,0
0,11.23462590542784,0
0,5.225746673713202,0
0,6.966967138613983,0
0,10.274361215874674,0
0,5.2832037287379885,0
0,10.818277158284015,0
0,5.214935757608986,0
0,5.342334251964811,0
0,5.220355825078325,0
0,5.517452896464707,0
0,5.225746673713202,0
0,10.75301863171864,0
0,5.25227342804663,0
0,5.030437921392435,0
0,10.775408336674342,0
0,10.08451660774299,0
0,10.08088031609333,0
0,5.2832037287379885,0
0,11.525792330677053,0
0,5.159055299214529,0
0,10.075842945018232,0
0,10.067645138702412,0
0,10.778727096960669,0
0,10.998911430286723,0
0,5.111987788356544,0
0,11.151510734540931,0
0,10.077314801294376,0
0,5.117993812416755,0
0,11.148002312175,0
0,5.968707559985366,0
0,5.389071729816501,0
0,11.00059871507797,0
0,11.659663021081812,0
0,5.332718793265369,0
0,5.455321115357702,0
0,5.342334251964811,0
0,5.030437921392435,0
0,10.088015007879244,0
0,5.476463551931511,0
0,11.024268947225282,0
0,10.991426415647764,0
0,5.293304824724492,0
0,5.081404364984463,0
0,5.375278407684165,0
0,5.123963979403259,0
0,11.99339909199908,0
0,11.150850251502822,0
0,10.07651606241849,0
0,5.14166355650266,0
0,5.247024072160486,0
0,10.130184782049636,0
0,12.864881972351982,0
0,12.187557289344907,0
0,5.41610040220442,0
0,11.520844030214525,0
0,5.111987788356544,0
0,11.029455571214092,0
0,5.241747015059643,0
0,10.765279859073784,0
0,10.792633166886729,0
0,5.19295685089021,0
0,10.272115770592318,0
0,5.3471075307174685,0
0,10.088679984421766,0
0,15.809449220662666,0
0,10.170762815210246,0
0,13.559863184591622,0
0,10.150347630467651,0
0,10.786676412905166,0
0,10.09220527683532,0
0,5.25227342804663,0
0,11.0689481926287,0
0,10.162422867948395,0
0,5.204006687076795,0
0,7.425953657077541,0
0,10.811947705295095,0
0,11.18151439899016,0
